ID,City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
16115,15,228,1,0,49,0,2,9,1.0,2,9.251098364448351,0
16116,1,24,0,1,55,1,3,1,3.0,7,10.298767635585927,0
16117,23,140,1,0,24,0,1,1,3.0,21,8.273336598504486,1
16118,1,3084,0,0,53,0,3,8,4.0,19,9.609384912281424,0
16119,16,79,0,1,18,1,3,5,1.0,16,10.149722435073736,0
16120,21,5625,0,0,57,0,1,3,4.0,15,9.380589347535867,0
16121,11,407,0,0,51,0,0,3,1.0,16,9.624566985752919,0
16122,3,3099,0,0,75,0,2,9,3.0,18,9.781093904322061,1
16123,1,1545,0,0,75,0,3,15,3.0,2,9.758692967632895,0
16124,8,162,0,0,36,0,0,1,3.0,21,9.382611592916636,0
16125,2,949,1,0,21,0,0,1,3.0,15,8.487970332739334,1
16126,3,1090,1,0,25,0,2,2,2.0,13,9.09268232850795,0
16127,15,769,0,0,25,0,1,2,1.0,22,9.342420712333391,1
16128,6,167,1,0,46,0,1,2,2.0,20,9.254165851516213,1
16129,13,1487,1,0,20,0,0,1,2.0,20,8.824677891164198,1
16130,8,558,0,0,75,0,1,15,4.0,22,9.94578046472638,0
16131,2,794,0,1,33,0,0,1,1.0,22,10.421030564049643,0
16132,17,621,0,0,75,0,1,9,2.0,20,10.083305979111964,0
16133,2,2250,0,0,31,0,1,3,3.0,11,9.138844370271112,0
16134,4,184,1,0,25,0,0,3,3.0,22,9.03264808356589,0
16135,2,194,0,1,30,1,3,1,3.0,22,9.543607477648447,0
16136,15,228,1,0,68,0,0,3,1.0,19,9.916206324943902,0
16137,2,3590,0,1,70,1,3,15,3.0,18,10.226874549608686,0
16138,3,403,0,1,18,1,2,15,2.0,12,9.892547932497742,0
16139,1,156,0,1,74,1,0,5,4.0,5,10.51360088976651,0
16140,17,3645,0,1,47,1,3,2,2.0,22,9.926227039505617,0
16141,7,2849,1,0,62,0,0,4,2.0,20,9.788974165747367,0
16142,4,3086,0,0,60,0,0,12,4.0,15,9.511333458487636,0
16143,2,3301,1,0,18,0,2,1,3.0,12,8.981681639973862,0
16144,2,1486,1,0,31,0,0,2,1.0,13,9.343996756788856,0
16145,8,367,1,1,29,1,3,1,3.0,19,9.647200782628664,0
16146,16,922,1,0,32,0,2,2,4.0,1,8.61794309451638,0
16147,18,3256,0,0,72,0,3,3,1.0,19,9.998706819117062,0
16148,3,2540,0,0,49,0,1,4,1.0,2,9.457512901089753,0
16149,14,517,1,0,23,0,1,1,3.0,9,8.971067438732089,0
16150,2,2162,0,1,36,1,3,5,3.0,3,9.512221163827776,1
16151,10,570,1,0,57,0,2,2,1.0,18,9.856395945002278,0
16152,1,1287,0,1,65,1,2,15,3.0,18,10.37249068144828,1
16153,12,1919,1,0,52,0,3,6,4.0,16,9.320091235935301,0
16154,14,3205,0,1,74,1,0,15,3.0,6,10.016065956452428,0
16155,28,2429,0,1,26,1,0,4,1.0,1,8.811175376416498,0
16156,1,1634,0,1,73,1,1,10,3.0,21,10.423530565351728,0
16157,15,1549,0,1,30,0,1,7,2.0,2,10.04331905770913,0
16158,2,2003,0,0,29,0,2,3,3.0,13,9.267098705794792,0
16159,1,5,0,0,45,0,0,4,3.0,19,9.661161181805145,1
16160,7,446,1,0,65,0,0,3,1.0,19,10.039590635528468,0
16161,12,1398,1,0,36,0,1,1,1.0,16,9.42124938562205,1
16162,4,1081,0,0,60,0,1,4,3.0,21,9.817929664174482,0
16163,4,1083,0,0,40,0,0,15,3.0,22,9.496270911389157,0
16164,4,262,0,0,53,0,1,1,2.0,22,9.671555495188839,1
16165,16,22,1,0,19,0,0,1,1.0,20,9.134322885552267,0
16166,2,2140,0,1,22,0,0,15,3.0,16,10.24643875525505,0
16167,1,1457,1,1,56,1,1,4,3.0,20,10.08740783069378,1
16168,2,3024,1,0,43,0,1,3,3.0,22,9.457044187699406,0
16169,6,428,0,0,54,0,2,15,2.0,21,9.481283120423665,1
16170,4,868,0,0,75,0,1,3,3.0,18,9.952848982073853,0
16171,4,37,0,0,71,0,2,11,3.0,7,9.961945122107696,0
16172,20,5187,1,0,20,0,3,1,3.0,1,8.637639344492104,0
16173,8,642,1,1,23,1,2,1,1.0,12,8.88826007280195,0
16174,3,58,0,1,27,1,0,3,1.0,16,9.717459133810847,0
16175,9,1432,0,0,27,0,0,1,3.0,5,9.264828557260252,0
16176,1,551,0,0,60,0,2,15,1.0,19,9.830486659651637,0
16177,7,274,1,0,19,0,5,1,1.0,19,9.002577922700276,0
16178,2,3638,1,0,30,0,1,9,3.0,3,9.361171261678766,1
16179,32,2718,0,0,53,0,0,5,1.0,4,9.417354541360508,0
16180,3,1078,1,0,21,0,2,1,1.0,20,8.348537825386098,0
16181,18,5908,0,0,57,0,0,13,3.0,1,9.675959402904095,0
16182,2,577,0,0,43,0,0,2,1.0,12,9.599676098154463,1
16183,16,1071,1,1,36,1,3,4,1.0,2,9.536112711175099,0
16184,10,82,1,0,40,0,2,1,2.0,12,9.469622969906265,1
16185,3,72,1,0,23,0,1,2,3.0,12,8.740336742730447,1
16186,1,477,1,0,35,0,0,9,1.0,16,9.307104040408491,1
16187,1,3225,0,1,60,1,4,15,1.0,12,10.095511884791469,0
16188,2,252,0,0,47,0,1,7,3.0,18,9.644198554585564,0
16189,1,2959,0,0,34,0,3,5,1.0,16,8.720950028930258,1
16190,33,1179,0,0,43,0,1,6,3.0,22,9.656563472556515,0
16191,23,140,0,0,38,0,1,3,4.0,17,8.849657406639912,0
16192,33,1758,0,0,51,0,0,1,2.0,22,9.42060129745938,1
16193,2,233,1,0,25,0,0,1,3.0,22,9.244935016740682,0
16194,1,2050,0,0,75,0,0,5,3.0,21,9.983130180188324,0
16195,19,647,0,0,48,0,4,1,1.0,2,9.140775908590273,0
16196,7,625,0,0,46,0,0,5,2.0,13,9.450930836894113,0
16197,6,1251,0,0,23,0,0,1,3.0,17,9.152711259139547,1
16198,15,4267,0,0,26,0,1,1,3.0,18,9.358070484000518,0
16199,1,340,1,0,25,0,0,4,3.0,22,9.06230429314878,0
16200,7,1743,1,0,32,0,2,4,1.0,12,8.697846691109495,0
16201,2,1088,0,0,52,0,1,6,3.0,3,9.64782080951636,0
16202,16,2573,0,0,62,0,0,7,2.0,22,9.921818509220852,1
16203,1,6,0,0,72,0,0,4,3.0,16,9.777924329560783,0
16204,7,1786,0,0,62,0,3,3,2.0,22,9.523982546097495,1
16205,31,5931,1,0,32,0,0,3,3.0,21,9.006999447958153,0
16206,19,2285,1,0,45,0,1,1,2.0,19,9.342070142654077,1
16207,3,651,0,0,26,0,3,4,3.0,21,8.790269111478656,1
16208,1,2148,0,0,25,0,2,2,1.0,19,8.468002947225466,0
16209,11,1454,0,0,33,0,0,1,2.0,12,9.348361669873558,1
16210,1,69,0,1,64,1,3,4,3.0,13,10.469528369978805,0
16211,7,208,0,1,65,0,2,15,3.0,21,10.131260372234,1
16212,19,240,0,1,39,0,0,15,2.0,19,9.839482222560216,1
16213,1,1101,1,0,30,0,0,6,1.0,19,9.30054663986233,0
16214,3,1666,0,1,73,1,1,10,3.0,10,10.377545452109905,0
16215,1,2812,0,1,18,0,0,5,2.0,13,10.375089903145561,0
16216,5,1229,0,0,47,0,1,15,4.0,22,9.601300793881466,0
16217,3,1418,1,0,35,0,2,2,1.0,16,8.925853190420922,0
16218,3,651,0,0,33,0,3,1,3.0,17,9.360138737064577,0
16219,2,1642,0,0,75,0,2,11,3.0,22,9.798349234412823,0
16220,29,355,1,0,37,0,1,1,3.0,21,9.25339986143663,0
16221,2,17,0,0,59,0,0,6,3.0,11,9.924759687811667,0
16222,1,1149,1,0,41,0,3,7,3.0,18,9.416866617466955,0
16223,1,2320,0,0,71,0,0,6,3.0,18,9.850930301797453,0
16224,3,58,0,0,42,0,1,6,1.0,16,9.522227133124781,0
16225,9,4883,0,0,30,0,0,6,1.0,1,9.10764297373784,0
16226,11,1909,1,0,25,0,2,2,3.0,18,9.316860215353856,0
16227,1,1050,1,0,62,0,0,15,3.0,18,9.768354878544631,0
16228,2,3278,1,0,19,0,0,1,3.0,3,9.241645221804594,0
16229,4,2101,0,1,29,1,0,4,3.0,14,9.436997742590188,0
16230,18,1546,1,1,43,1,5,2,1.0,1,9.56720329824513,0
16231,15,251,0,0,29,0,0,2,1.0,19,9.12063445889169,0
16232,3,1156,0,1,65,1,1,15,3.0,18,10.024784407492309,0
16233,11,1205,0,0,47,0,1,15,3.0,21,9.699043078654404,1
16234,2,921,1,0,29,0,3,6,4.0,22,8.540909718033554,0
16235,10,1410,0,0,59,0,0,2,3.0,18,9.831991550831058,0
16236,9,1432,1,0,24,0,0,1,3.0,4,8.876823763180603,0
16237,2,3348,0,0,52,0,3,15,3.0,3,9.577203242302405,1
16238,13,4061,1,0,47,0,3,1,1.0,20,9.735068900911164,1
16239,14,451,1,0,52,0,2,2,1.0,13,9.523982546097495,0
16240,1,4320,0,1,35,1,1,1,4.0,16,9.177486547105104,0
16241,16,79,0,0,57,0,7,5,1.0,16,9.727346854817254,0
16242,10,1405,1,0,32,0,1,3,3.0,18,8.81877816903701,0
16243,8,2671,1,0,28,0,0,3,1.0,16,8.930626469173578,1
16244,1,1657,0,1,54,1,0,2,2.0,20,10.034164876177744,0
16245,2,2227,1,0,42,0,1,15,3.0,11,9.459229639708807,0
16246,3,1044,1,0,27,0,0,3,3.0,18,9.382611592916636,0
16247,8,2648,1,1,21,1,0,1,2.0,21,10.278699617473272,0
16248,20,2866,1,0,35,0,0,4,3.0,18,8.91139510724569,1
16249,2,1451,1,1,32,1,1,3,3.0,17,9.658711701094804,0
16250,25,3899,1,0,64,0,1,15,2.0,17,9.71908382953785,1
16251,3,1208,1,1,71,1,3,15,3.0,17,10.19129461717606,0
16252,22,5274,1,0,18,0,2,1,4.0,15,9.07680897935166,1
16253,15,4301,1,0,33,0,0,1,1.0,16,8.781094735202615,1
16254,24,5547,1,0,31,0,2,3,2.0,1,9.287301413112312,0
16255,1,69,0,0,69,0,0,5,4.0,13,9.699043078654404,0
16256,3,1506,0,0,35,0,0,6,1.0,16,9.181529290122063,0
16257,10,1766,1,1,33,1,1,1,3.0,17,9.884284345551691,1
16258,2,1427,0,0,49,0,0,12,3.0,22,9.671555495188839,0
16259,6,31,1,0,22,0,2,1,3.0,21,9.21830854162536,0
16260,6,31,0,1,55,1,1,2,3.0,21,10.320090405054748,0
16261,5,2228,1,0,21,0,2,1,3.0,6,9.117566971823829,0
16262,7,1715,0,0,62,0,0,1,1.0,1,9.830916859701293,0
16263,3,238,0,0,25,0,0,2,1.0,16,8.846496938558838,1
16264,1,399,1,1,16,0,0,2,2.0,17,10.226005739823366,1
16265,8,2007,0,0,24,0,3,3,3.0,18,8.484669999710677,0
16266,2,1999,1,0,70,0,0,15,3.0,3,9.938082197300627,1
16267,1,16,0,0,75,0,2,3,3.0,16,9.968713337453835,0
16268,2,2768,0,0,69,0,0,15,3.0,3,9.673319386284954,0
16269,4,191,1,0,26,0,0,2,2.0,15,8.350429973538136,0
16270,30,394,0,0,65,0,1,15,3.0,18,9.874264693859224,1
16271,2,14,0,0,63,0,3,15,4.0,17,9.80311457838934,1
16272,2,117,0,0,50,0,0,3,3.0,21,9.887561401985868,0
16273,17,621,0,0,23,0,2,2,1.0,12,8.10711747075039,1
16274,22,2,0,0,64,0,1,6,3.0,9,9.742379392141371,1
16275,2,457,0,1,44,1,1,1,3.0,22,9.988545355876102,0
16276,1,270,0,0,41,0,1,1,3.0,22,9.644975857384127,0
16277,1,4491,0,0,34,0,3,5,1.0,15,9.409191230721348,1
16278,1,16,0,0,45,0,2,5,2.0,16,9.509407389294527,0
16279,26,3429,0,0,66,0,0,3,3.0,16,9.888982866333246,0
16280,1,1589,0,1,42,1,2,15,4.0,7,9.600434617993617,1
16281,2,3799,0,0,31,0,2,5,3.0,22,9.21830854162536,0
16282,3,1864,0,1,30,1,1,6,1.0,8,9.865785685352117,0
16283,1,4611,1,0,34,0,2,3,1.0,12,9.288966692431373,0
16284,8,349,1,0,27,0,0,4,3.0,16,9.005527777346696,0
16285,2,3808,0,1,56,0,3,4,3.0,21,10.24643875525505,0
16286,33,657,1,0,21,0,3,1,1.0,22,8.315321775377567,0
16287,3,2155,1,0,33,0,1,1,2.0,12,9.214730720277476,0
16288,1,963,0,1,56,0,3,9,3.0,20,10.30253209284137,0
16289,1,36,1,0,52,0,3,4,3.0,20,9.62483129129166,0
16290,1,2499,1,1,29,0,0,2,1.0,19,9.884712397209794,0
16291,19,1652,0,0,57,0,4,2,1.0,19,9.602787783003043,1
16292,1,1848,0,0,30,0,2,4,1.0,16,9.313618721429684,0
16293,12,1301,1,1,21,0,0,1,1.0,1,9.500978072253597,0
16294,8,2212,1,0,57,0,0,2,1.0,2,9.622847294873393,0
16295,30,2490,0,1,64,1,1,8,1.0,16,10.145649109686099,0
16296,3,1057,1,0,39,0,0,3,2.0,2,9.131297164635729,0
16297,1,1555,1,0,51,0,2,14,1.0,19,9.716434821366272,1
16298,3,651,0,0,29,0,3,9,1.0,22,9.237177025929743,0
16299,1,3191,0,0,66,0,1,15,3.0,18,9.848503244203368,0
16300,1,1709,1,0,27,0,0,4,2.0,20,9.43284371840297,1
16301,18,1773,1,0,31,0,0,2,1.0,2,8.841014310483892,1
16302,7,116,0,0,21,0,1,1,2.0,20,9.149315670138408,0
16303,8,2938,1,0,26,0,1,4,3.0,14,9.151014905891367,0
16304,1,505,1,0,75,0,0,5,3.0,22,10.109932454227286,1
16305,2,2013,1,0,31,0,1,8,3.0,14,9.462654300590172,0
16306,7,3922,1,0,37,0,0,1,1.0,12,9.351839934249883,0
16307,2,1215,1,0,50,0,5,2,4.0,18,9.572619582634747,0
16308,1,2139,0,0,54,0,0,15,3.0,20,9.42867236629317,1
16309,1,1577,0,1,70,1,1,12,4.0,22,10.276429468938732,0
16310,11,3968,1,0,38,0,2,12,3.0,5,9.105202053852878,1
16311,11,53,1,0,39,0,0,1,1.0,22,9.499571244417814,0
16312,11,694,0,0,41,0,1,2,3.0,10,9.229358377811945,1
16313,2,2284,0,0,68,0,0,11,3.0,22,9.768354878544631,0
16314,1,89,0,0,70,0,0,4,3.0,7,9.977109692406742,0
16315,9,2918,0,0,31,0,0,1,3.0,4,9.436678814186912,0
16316,3,715,1,0,29,0,3,7,3.0,18,9.129780864117766,0
16317,3,41,0,1,17,1,4,14,4.0,18,9.745991282457773,0
16318,6,1086,1,0,23,0,0,1,3.0,21,8.52674740422105,0
16319,15,837,1,0,23,0,0,1,3.0,19,8.817297783866575,0
16320,3,1078,0,1,61,1,0,15,3.0,20,10.305640514873689,0
16321,13,1257,0,0,68,0,0,15,2.0,17,9.63652272167307,0
16322,8,3966,1,0,34,0,0,9,3.0,12,8.803874763534434,0
16323,5,3767,1,0,26,0,0,4,3.0,18,9.379576689221482,0
16324,17,914,1,0,38,0,0,2,3.0,22,9.156095357123787,0
16325,1,6,0,0,38,0,0,10,1.0,16,9.147613542067878,0
16326,6,3011,0,1,74,1,1,15,3.0,21,10.320248620386144,1
16327,19,2047,1,0,20,0,2,1,1.0,19,9.138844370271112,1
16328,9,1442,1,0,24,0,1,3,2.0,17,8.223090551161533,0
16329,14,2177,0,0,71,0,0,15,3.0,17,9.90817654202226,1
16330,6,1132,1,0,32,0,3,2,3.0,9,9.080003870248179,0
16331,1,1436,0,0,59,0,0,6,3.0,12,9.574983485564092,0
16332,3,972,1,0,45,0,0,2,1.0,2,9.492507263739853,0
16333,17,1142,1,0,19,0,1,1,2.0,22,8.901094121608562,0
16334,29,1467,1,0,75,0,2,8,3.0,4,9.696955267027116,0
16335,3,1044,0,0,54,0,2,15,3.0,18,9.347141413468329,0
16336,2,4208,0,1,29,1,0,9,3.0,11,10.304944639246754,1
16337,18,1710,1,0,28,0,3,2,1.0,19,8.81877816903701,0
16338,2,1297,0,1,36,0,6,13,1.0,16,10.364387367532393,0
16339,2,4661,0,0,36,0,1,10,3.0,14,9.017483513266844,0
16340,1,1369,0,0,24,0,1,2,3.0,5,8.231109840328154,1
16341,9,944,0,0,25,0,0,1,2.0,20,8.764053269347762,1
16342,19,1004,1,0,25,0,1,2,1.0,19,9.334503014596605,0
16343,3,250,1,0,41,0,0,2,1.0,16,9.74893679268753,0
16344,7,1300,0,1,22,1,0,6,3.0,14,10.19076954496657,0
16345,10,490,1,0,22,0,0,2,3.0,11,9.23600811872476,0
16346,2,2869,1,0,31,0,1,3,2.0,17,9.381937965407161,0
16347,1,4285,0,0,67,0,0,15,3.0,19,9.728896041804084,0
16348,3,955,0,0,52,0,0,2,3.0,21,9.596418766284158,0
16349,3,3253,0,0,67,0,0,4,2.0,16,9.537627699020323,0
16350,9,1043,1,0,21,0,3,1,1.0,4,8.83927669058535,0
16351,22,2,0,0,69,0,2,2,1.0,21,9.977481232444454,0
16352,15,1621,1,0,30,0,3,1,2.0,22,9.30492301446213,0
16353,2,2098,0,1,49,1,0,2,3.0,22,10.11224004755497,0
16354,3,3029,0,0,51,0,1,2,1.0,19,9.825958350026891,0
16355,3,2607,0,0,49,0,1,15,3.0,21,9.668777364850452,0
16356,5,3125,0,0,52,0,1,15,2.0,20,9.67633597982438,0
16357,2,1742,0,0,37,0,3,12,3.0,3,8.91784674252718,0
16358,2,3691,1,0,68,0,2,11,3.0,18,9.87508807801443,0
16359,4,1635,0,0,59,0,1,15,3.0,18,9.71571114505921,0
16360,1,1241,0,0,75,0,3,4,4.0,22,10.007937653892592,0
16361,4,96,1,0,37,0,0,3,2.0,22,9.288966692431373,0
16362,12,965,0,0,56,0,2,4,3.0,17,9.926227039505617,1
16363,22,254,1,0,52,0,1,13,3.0,18,9.399306471488806,0
16364,7,2266,1,0,28,0,1,2,1.0,19,8.591186871324563,0
16365,2,335,0,0,54,0,0,1,3.0,14,9.686822967319628,1
16366,1,1399,1,1,71,1,1,15,2.0,17,10.230313412105536,1
16367,23,375,1,0,29,0,3,9,3.0,9,8.746716349694486,1
16368,2,444,1,0,48,0,0,5,3.0,18,9.511333458487636,0
16369,2,2555,0,1,50,1,1,3,3.0,22,10.426557902718557,1
16370,3,3492,1,0,69,0,0,15,2.0,18,9.68296556192687,0
16371,10,782,0,0,42,0,0,3,3.0,16,9.10985683339786,0
16372,26,2887,1,0,28,0,0,1,2.0,17,8.809862805379057,0
16373,19,988,0,0,58,0,0,4,1.0,2,9.579971027075132,0
16374,1,63,0,1,57,1,0,5,4.0,17,10.115756185698034,0
16375,18,853,0,0,31,0,2,1,1.0,19,9.060679597421776,1
16376,3,1672,0,0,65,0,1,15,3.0,9,9.71474542793925,0
16377,1,4110,1,0,24,0,2,4,2.0,19,9.21830854162536,1
16378,14,3329,1,0,22,0,0,2,1.0,15,8.756210091886738,1
16379,2,984,1,0,35,0,0,8,4.0,18,9.361171261678766,0
16380,3,3551,0,0,63,0,0,8,1.0,21,9.955130785687967,0
16381,2,203,0,1,70,1,3,4,3.0,3,10.62230247984465,0
16382,25,2610,1,0,28,0,1,1,2.0,15,9.058586816748646,0
16383,28,5432,0,0,56,0,3,3,4.0,21,9.76984186766621,0
16384,8,635,0,0,43,0,1,5,1.0,19,9.425451751593128,1
16385,2,17,1,0,24,0,2,2,3.0,11,8.29154650988391,0
16386,1,268,0,1,72,1,1,15,2.0,19,10.325219633108164,0
16387,4,1330,0,0,52,0,2,1,1.0,12,9.560715513766388,0
16388,2,4300,0,1,20,0,0,15,3.0,14,10.244520800484903,0
16389,18,653,0,0,53,0,2,2,1.0,12,9.586033321750676,1
16390,5,4000,1,1,47,1,0,5,3.0,1,9.857653016192328,0
16391,14,2657,0,1,31,1,1,4,3.0,5,9.228258872478527,0
16392,10,3627,0,1,41,1,0,1,3.0,21,9.977481232444454,0
16393,1,2107,0,1,60,1,1,15,3.0,8,10.289565946844103,0
16394,1,1383,1,0,26,0,0,1,2.0,20,8.788745881938135,0
16395,3,1616,0,0,52,0,0,2,1.0,2,9.748820072523989,0
16396,9,1186,1,0,21,0,2,1,1.0,19,8.545586265917455,1
16397,9,10,0,0,45,0,1,13,3.0,4,9.223059144383958,0
16398,19,1971,0,1,50,1,0,8,1.0,15,9.787088558651906,0
16399,3,2151,0,1,22,1,0,2,2.0,20,10.260350478805075,1
16400,16,79,0,0,75,0,0,15,2.0,13,9.730799444710412,1
16401,5,3458,0,0,69,0,1,2,1.0,16,10.049922830765674,1
16402,2,6119,1,0,55,0,3,15,3.0,21,9.740733301234702,1
16403,1,1504,1,0,45,0,1,2,3.0,5,9.717639785965615,0
16404,3,482,1,0,32,0,0,8,1.0,22,8.836373930927389,0
16405,6,1064,0,0,35,0,1,3,4.0,5,9.474549088242322,0
16406,4,2889,1,0,75,0,1,6,3.0,21,9.933240510685476,0
16407,16,1235,0,1,33,1,1,14,2.0,21,9.88506896701211,0
16408,4,308,0,1,17,0,1,15,3.0,21,9.763535592108683,0
16409,8,1756,0,0,26,0,0,3,3.0,16,9.087946723762116,0
16410,2,233,1,0,34,0,1,6,3.0,18,8.740336742730447,1
16411,2,599,0,1,45,1,0,5,3.0,22,10.181725166159909,0
16412,7,3918,1,0,49,0,1,4,1.0,12,9.56156046523195,0
16413,4,2923,1,0,54,0,1,15,1.0,1,9.294681520409934,0
16414,2,3640,0,0,24,0,1,3,3.0,22,8.984693690443855,0
16415,2,860,0,0,53,0,1,15,3.0,14,9.642122788401721,0
16416,7,641,0,1,54,1,2,13,2.0,12,10.006621591433062,0
16417,1,981,0,1,62,1,3,1,4.0,22,10.423173804734315,0
16418,4,728,0,1,70,1,0,2,3.0,21,10.343959379175825,0
16419,23,366,0,0,21,0,5,1,3.0,21,9.310728546007452,0
16420,7,3183,0,0,35,0,2,5,1.0,4,8.900003608959596,1
16421,1,2351,1,0,26,0,3,3,2.0,16,8.99516499031115,0
16422,19,240,0,0,26,0,1,1,1.0,2,8.914626127827137,0
16423,9,623,0,0,32,0,4,8,2.0,4,8.722580021141189,0
16424,9,1558,0,1,60,1,1,15,4.0,22,9.90572504747632,0
16425,25,4189,1,0,27,0,2,6,3.0,1,9.086136768516877,0
16426,3,1098,0,0,63,0,0,2,3.0,21,9.86889610776651,0
16427,1,556,1,0,73,0,2,15,2.0,12,9.90817654202226,0
16428,2,5551,1,0,49,0,0,11,3.0,21,9.26785427817679,0
16429,13,718,0,1,17,1,2,15,3.0,10,10.430249515600472,0
16430,4,2615,1,0,36,0,0,3,3.0,10,9.514289416891836,0
16431,7,2829,0,0,49,0,0,2,2.0,20,9.166179476190413,0
16432,11,1454,0,1,73,1,4,1,1.0,22,10.361545110763464,1
16433,28,762,0,0,32,0,4,1,1.0,1,9.310366686043308,0
16434,6,122,0,0,61,0,4,7,1.0,22,9.884304733119354,0
16435,14,890,1,0,22,0,0,2,3.0,18,8.808369153122275,0
16436,3,2722,1,0,48,0,3,1,1.0,15,9.543091407795542,1
16437,3,236,0,0,33,0,2,2,1.0,12,8.767173396684006,0
16438,5,113,1,0,41,0,0,4,2.0,20,9.266342562091468,1
16439,1,102,0,0,62,0,1,7,3.0,17,9.757305042358047,0
16440,33,4727,0,0,27,0,2,2,1.0,19,8.781094735202615,1
16441,2,771,0,0,47,0,1,6,4.0,3,9.565213693968287,0
16442,4,4100,1,0,19,0,0,1,3.0,21,9.035986984831405,0
16443,1,2416,0,0,59,0,0,15,1.0,16,9.527192821727743,0
16444,6,229,0,0,24,0,0,4,3.0,18,9.098961783992793,0
16445,2,4216,0,0,31,0,3,9,4.0,21,9.25874951118387,1
16446,2,2283,1,1,26,1,3,1,2.0,17,9.504426892100957,0
16447,1,1321,1,0,43,0,2,15,2.0,20,9.151014905891367,0
16448,29,93,0,0,48,0,0,15,3.0,21,9.109414453386222,0
16449,2,4484,0,0,33,0,3,10,4.0,17,9.284334051884509,0
16450,2,2324,1,0,25,0,2,4,3.0,14,8.751474487140904,0
16451,32,1661,0,0,27,0,3,3,2.0,17,8.8427489162961,1
16452,2,649,0,0,65,0,0,2,3.0,11,9.542804587199857,0
16453,4,1370,0,0,73,0,2,14,3.0,21,9.930324206489688,1
16454,8,2215,1,1,32,1,2,7,1.0,16,9.88271325331965,0
16455,6,231,0,1,49,1,2,3,3.0,10,9.92299601892417,0
16456,1,1527,1,0,67,0,0,15,3.0,20,9.882468185312053,0
16457,1,2139,0,1,62,1,0,15,3.0,18,10.028250615468794,0
16458,23,5191,0,0,38,0,3,3,4.0,22,9.372459221452617,0
16459,1,270,0,0,39,0,6,4,3.0,22,9.438590860658538,1
16460,9,1146,0,0,32,0,1,5,1.0,19,8.968778235137956,0
16461,4,1960,1,0,46,0,2,15,1.0,16,9.710145492458707,1
16462,7,1810,0,0,75,0,3,15,2.0,21,9.764225485202621,0
16463,17,4268,0,0,60,0,3,4,2.0,22,9.708566960165658,1
16464,6,195,1,0,19,0,0,1,1.0,20,9.211339872309265,0
16465,3,1053,0,0,18,0,2,1,3.0,21,8.750207862525711,0
16466,2,491,1,0,35,0,0,7,2.0,13,9.413934064045677,0
16467,11,4020,1,0,22,0,0,2,2.0,20,8.327000740241713,0
16468,2,1876,0,0,41,0,1,2,2.0,14,9.54824016058858,0
16469,16,1235,0,0,44,0,4,6,3.0,2,8.998631198287637,0
16470,1,244,0,1,58,1,1,6,3.0,21,10.269795945443098,1
16471,3,311,0,0,30,0,0,1,1.0,12,9.049232211581426,0
16472,1,3633,0,0,46,0,1,10,3.0,22,9.781658844170995,0
16473,3,526,1,0,19,0,1,1,3.0,21,8.3654396361887,1
16474,4,3722,0,0,26,0,2,2,3.0,21,8.964951211714654,1
16475,9,10,1,0,35,0,0,15,4.0,17,9.316860215353856,0
16476,3,2692,1,0,38,0,0,8,3.0,21,9.06554578707295,0
16477,6,3326,1,0,37,0,0,1,3.0,10,9.405084448768694,0
16478,10,3307,1,0,21,0,1,1,1.0,18,8.386172928977834,0
16479,20,549,1,0,68,0,0,1,3.0,22,9.92093446613985,1
16480,1,3428,1,0,31,0,2,3,1.0,19,9.365804474600255,0
16481,14,3258,1,0,48,0,0,15,1.0,9,9.750336373041954,0
16482,2,1306,1,0,48,0,0,3,4.0,17,9.30054663986233,0
16483,2,2278,0,0,51,0,2,13,3.0,14,9.552510629712033,0
16484,4,431,0,0,22,0,0,2,3.0,15,9.157783121237507,1
16485,2,447,1,0,60,0,0,2,1.0,12,9.954940834125043,0
16486,14,821,0,0,43,0,5,6,2.0,20,9.710388122570295,0
16487,23,177,0,0,36,0,0,7,3.0,20,9.258558944246657,0
16488,3,265,0,0,32,0,8,11,4.0,13,8.738735461363474,1
16489,14,2601,1,0,33,0,2,1,3.0,21,9.393161803811788,0
16490,13,626,1,0,70,0,0,8,1.0,2,9.755451473708725,0
16491,22,711,1,0,19,0,2,1,3.0,17,9.006999447958153,0
16492,13,2349,1,0,20,0,0,1,2.0,17,8.753055515138222,0
16493,19,4056,0,0,52,0,0,15,3.0,1,9.62747051161485,0
16494,5,3159,1,0,56,0,0,1,1.0,13,9.480367509189243,1
16495,12,2983,1,0,24,0,0,2,1.0,20,8.887376485379763,0
16496,15,553,0,0,68,0,0,9,3.0,21,9.880730565413511,0
16497,25,1167,0,1,73,1,0,10,3.0,16,10.311549286491559,0
16498,20,549,1,0,41,0,0,5,2.0,22,8.945332616563274,1
16499,2,3002,0,0,75,0,0,4,4.0,17,10.089635114163611,0
16500,1,3832,0,0,50,0,3,6,3.0,18,9.438590860658538,0
16501,1,1920,0,0,75,0,0,15,3.0,18,10.095264268100838,1
16502,4,3178,0,0,37,0,4,2,3.0,14,9.234252192022495,0
16503,1,68,1,0,52,0,0,10,1.0,16,9.500020447090638,0
16504,3,931,1,0,22,0,0,2,3.0,16,9.323669057283185,0
